GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb f_avg Seq in_grs
29.77 -0.313 91.8 0.0038 0.0019 145 1.9215 -0.5 -0.8191520442889917 0.5735764363510464 1.449282600308642e-05 3.61e-06 1 5049 1
29.782 -0.266 100.2 0.0055 0.0029 256 1.274 0.5 -0.2419218955996678 -0.9702957262759965 3.0311141975308637e-05 8.506944444444445e-06 0 5052 1
29.824 -0.067 99.0 0.0075 0.0039 188 1.9215 -0.5 -0.9902680687415703 -0.13917310096006552 5.633336419753086e-05 1.5166697530864197e-05 1 5060 1
29.844 -0.103 99.1 0.005 0.0039 194 1.9215 -0.5 -0.9702957262759965 -0.2419218955996675 2.4986113040123463e-05 1.5220835262345678e-05 1 5061 1
29.843 -0.475 68.7 0.0028 0.0021 223 1.1209 -0.5 -0.7313537016191707 -0.6819983600624984 7.801159336419754e-06 4.527438271604939e-06 0 5062 1
29.839 -0.036 100.1 0.0063 0.0034 147 1.9215 -0.5 -0.8386705679454242 0.5446390350150269 3.928852044753087e-05 1.145634452160494e-05 1 5063 1
29.848 -0.001 99.1 0.0053 0.0045 202 1.3941 -0.5 -0.9271838545667874 -0.374606593415912 2.857793402777778e-05 2.006293402777778e-05 0 5064 1
29.863 -0.489 69.4 0.0032 0.0023 196 1.9215 -0.5 -0.9612616959383189 -0.275637355816999 1.0177872299382714e-05 5.0687519290123464e-06 1 5065 1
29.866 0.027 103.3 0.0056 0.0045 170 2.2465 -0.5 -0.9848077530122081 0.17364817766693025 3.1453402777777783e-05 2.0601512345679017e-05 0 5066 1
29.864 -0.048 100.1 0.0074 0.0042 114 1.9215 -0.5 -0.40673664307580026 0.9135454576426009 5.4760000000000004e-05 1.7500277777777778e-05 1 5067 1
29.885 -0.776 83.6 0.0032 0.0025 252 2.0204 -0.5 -0.30901699437494756 -0.9510565162951535 1.0213350694444445e-05 6.361604938271605e-06 0 5069 1
29.891 -0.003 98.4 0.0066 0.005 145 1.9215 -0.5 -0.8191520442889917 0.5735764363510464 4.315760030864197e-05 2.505558641975309e-05 1 5070 1
29.898 -0.781 83.6 0.0036 0.0018 93 1.9215 -0.5 -0.05233595624294384 0.9986295347545738 1.3100378086419752e-05 3.325557484567901e-06 1 5071 1
29.895 -0.226 102.3 0.0101 0.005 140 1.9215 -0.5 -0.7660444431189779 0.6427876096865395 0.00010128185956790121 2.548847415123457e-05 1 5074 1
29.905 -0.801 84.3 0.0032 0.003 211 1.3493 -0.5 -0.8571673007021123 -0.5150380749100542 1.0463427854938271e-05 8.941761188271605e-06 0 5075 1
29.923 -0.056 100.2 0.0105 0.0083 194 3.2991 -0.5 -0.9702957262759965 -0.2419218955996675 0.00010992940007716048 6.810834104938271e-05 0 5079 1
29.921 -0.013 96.7 0.0055 0.003 99 3.5511 -0.5 -0.1564344650402308 0.9876883405951378 3.0006049382716046e-05 8.983341049382713e-06 0 5080 1
29.959 -0.305 92.4 0.0049 0.0022 206 1.9215 -0.5 -0.8987940462991669 -0.43837114678907746 2.3833381558641972e-05 4.870603780864198e-06 1 5086 1
29.958 -0.012 99.3 0.0079 0.0065 218 3.1602 -0.5 -0.788010753606722 -0.6156614753256582 6.195001736111111e-05 4.2884307484567896e-05 0 5087 1
29.953 -0.787 84.3 0.0048 0.0028 218 1.9215 -0.5 -0.788010753606722 -0.6156614753256582 2.2866992669753086e-05 8.027777777777777e-06 1 5088 1
29.964 -0.776 85.2 0.003 0.0028 92 1.5 -0.5 -0.034899496702500955 0.9993908270190958 9.277100694444444e-06 7.708335262345676e-06 0 5089 1
30.009 -0.27 103.1 0.0068 0.0047 259 1.5542 -0.5 -0.19080899537654547 -0.9816271834476639 4.671342785493827e-05 2.209e-05 0 5096 1
30.006 -0.122 99.4 0.004 0.0027 270 1.9215 -0.5 -1.8369701987210297e-16 -1.0 1.5712415123456793e-05 7.49390625e-06 1 5097 1
30.005 -0.057 92.5 0.0081 0.0023 256 1.9215 0.5 -0.2419218955996678 -0.9702957262759965 6.556500771604938e-05 5.2199556327160495e-06 1 5099 1
30.021 -0.045 96.7 0.0078 0.0049 251 4.0856 -0.5 -0.32556815445715664 -0.9455185755993168 6.0299538966049375e-05 2.432407600308642e-05 0 5101 1
30.047 -0.283 96.0 0.0032 0.0022 158 1.9215 -0.5 -0.9271838545667873 0.37460659341591224 1.0311234567901236e-05 4.6884278549382714e-06 1 5105 1
30.094 -0.283 97.7 0.0033 0.0025 188 1.9215 -0.5 -0.9902680687415703 -0.13917310096006552 1.0963456790123457e-05 6.1531558641975296e-06 1 5109 1
30.121 -1.143 65.3 0.0064 0.0032 93 1.7944 -0.5 -0.05233595624294384 0.9986295347545738 4.0711489197530856e-05 1.041854938271605e-05 0 5114 0
30.14 -0.065 86.9 0.0063 0.0033 115 1.9215 -0.5 -0.42261826174069933 0.90630778703665 3.9166736111111116e-05 1.068926697530864e-05 1 5116 1
30.256 0.338 71.9 0.0034 0.0025 219 1.9215 -0.5 -0.7771459614569711 -0.6293203910498373 1.187376736111111e-05 6.25e-06 1 5135 1
30.304 -0.287 100.4 0.0046 0.004 140 1.9215 -0.5 -0.7660444431189779 0.6427876096865395 2.1326437114197532e-05 1.5800625e-05 1 5150 1
30.316 -0.148 113.0 0.0076 0.003 268 1.9215 -0.5 -0.034899496702500754 -0.9993908270190958 5.7023474151234564e-05 9.20111111111111e-06 1 5153 1
30.318 0.291 112.9 0.007 0.0029 146 1.9215 -0.5 -0.8290375725550416 0.5591929034707469 4.8534444444444436e-05 8.604444444444444e-06 1 5155 1
30.335 0.518 17.5 0.0038 0.0027 263 1.9215 -0.5 -0.12186934340514717 -0.9925461516413221 1.4104197530864196e-05 7.059353780864197e-06 1 5158 1
30.351 0.517 15.6 0.0027 0.0021 264 1.9215 -0.5 -0.10452846326765423 -0.9945218953682733 7.35765625e-06 4.462656250000001e-06 1 5163 1
30.366 0.485 17.7 0.004 0.002 210 1.9215 -0.5 -0.8660254037844388 -0.4999999999999998 1.5657409336419753e-05 4.05015625e-06 1 5171 1
30.378 -0.478 47.1 0.0038 0.0031 150 1.9215 -0.5 -0.8660254037844385 0.5000000000000003 1.4282100694444446e-05 9.387415123456789e-06 1 5173 1
30.384 0.37 112.0 0.0028 0.0015 151 1.9215 -0.5 -0.8746197071393957 0.48480962024633717 7.957100694444443e-06 2.389600694444445e-06 1 5176 1
30.398 -0.463 47.9 0.0027 0.0022 163 1.9215 -0.5 -0.9563047559630354 0.292371704722737 7.2301234567901225e-06 4.6884278549382714e-06 1 5180 1
30.402 0.375 112.0 0.0035 0.0023 141 1.9215 -0.5 -0.7771459614569709 0.6293203910498374 1.2191736111111111e-05 5.270850694444444e-06 1 5182 1
30.401 -0.049 113.9 0.0034 0.0024 133 1.0408 -0.5 -0.6819983600624984 0.7313537016191707 1.1864197530864197e-05 5.840277777777776e-06 0 5183 1
30.404 -0.302 102.7 0.0051 0.0038 252 1.7237 0.5 -0.30901699437494756 -0.9510565162951535 2.599583526234568e-05 1.4726406249999999e-05 0 5184 1
30.429 -0.231 105.1 0.0097 0.0052 264 1.9969 0.5 -0.10452846326765423 -0.9945218953682733 9.4927131558642e-05 2.7257100694444445e-05 0 5187 1
30.419 0.466 16.0 0.0069 0.0055 249 2.0063 -0.5 -0.3583679495453007 -0.9335804264972016 4.807111111111112e-05 3.0357038966049382e-05 0 5188 1
30.432 -0.301 102.8 0.0048 0.0031 257 1.9215 0.5 -0.22495105434386528 -0.9743700647852351 2.3307438271604933e-05 9.765625000000002e-06 1 5189 1
30.448 -0.027 45.3 0.0057 0.0049 270 1.9215 0.5 -1.8369701987210297e-16 -1.0 3.280743827160494e-05 2.4050850694444448e-05 1 5192 1
30.46 0.009 86.3 0.004 0.0017 179 1.9215 -0.5 -0.9998476951563913 0.017452406437283435 1.6211807484567897e-05 2.787044753086419e-06 1 5199 1
30.483 -0.02 43.9 0.0032 0.0024 205 1.9215 0.5 -0.90630778703665 -0.4226182617406993 1.048140625e-05 5.568288966049381e-06 1 5202 1
30.478 -0.348 109.1 0.0033 0.0032 91 1.9215 0.5 -0.017452406437283473 0.9998476951563913 1.1176020447530865e-05 9.940007716049382e-06 1 5203 1
30.486 -0.43 107.3 0.0045 0.003 94 1.9215 0.5 -0.06975647374412534 0.9975640502598242 2.0038057484567894e-05 9.033364197530864e-06 1 5205 1
30.486 -0.408 106.5 0.0036 0.0024 140 1.9215 0.5 -0.7660444431189779 0.6427876096865395 1.2671622299382714e-05 5.927872299382716e-06 1 5206 1
30.491 -0.303 107.3 0.0042 0.0031 97 1.4882 0.5 -0.12186934340514738 0.9925461516413221 1.7372687114197532e-05 9.870069444444444e-06 0 5207 1
30.499 -0.39 11.9 0.0031 0.0026 181 1.9215 -0.5 -0.9998476951563913 -0.017452406437283192 9.80907600308642e-06 6.716736111111111e-06 1 5209 1
30.5 -0.263 108.5 0.002 0.0019 181 1.9215 0.5 -0.9998476951563913 -0.017452406437283192 3.878711419753086e-06 3.4637345679012347e-06 1 5210 1
30.503 -0.227 85.9 0.0043 0.0021 207 1.9215 -0.5 -0.8910065241883679 -0.4539904997395467 1.8370748456790125e-05 4.4275173611111105e-06 1 5211 1
30.497 -0.337 107.2 0.0056 0.0033 94 1.9215 0.5 -0.06975647374412534 0.9975640502598242 3.132889660493827e-05 1.0571529706790122e-05 1 5212 1
30.499 -0.495 102.9 0.0038 0.0035 192 1.9215 0.5 -0.9781476007338056 -0.2079116908177595 1.4177316743827159e-05 1.253356674382716e-05 1 5213 1
30.507 -0.457 107.6 0.0064 0.0047 201 1.9215 0.5 -0.9335804264972016 -0.35836794954530043 4.1548767361111105e-05 2.2457067901234567e-05 1 5216 1
30.53 -0.26 111.5 0.0021 0.0016 169 1.1303 -0.5 -0.981627183447664 0.19080899537654497 4.363456790123457e-06 2.471882716049383e-06 0 5224 1
30.531 0.018 48.1 0.0058 0.0038 232 3.0589 0.5 -0.6156614753256582 -0.788010753606722 3.331854938271606e-05 1.434515625e-05 0 5226 1
30.577 -0.252 85.9 0.0065 0.0029 213 1.9215 -0.5 -0.838670567945424 -0.5446390350150271 4.214173611111112e-05 8.24168402777778e-06 1 5239 1
30.579 0.122 95.0 0.007 0.0051 95 1.9215 0.5 -0.08715574274765801 0.9961946980917455 4.97025e-05 2.5572687114197525e-05 1 5241 1
30.591 -0.222 95.9 0.0055 0.0022 237 1.0314 -0.5 -0.544639035015027 -0.838670567945424 3.071006944444444e-05 4.944446373456792e-06 0 5243 1
30.625 0.547 84.3 0.0023 0.0018 166 1.4294 -0.5 -0.9702957262759965 0.24192189559966773 5.386267361111112e-06 3.1604938271604943e-06 0 5253 1
30.628 -0.03 89.8 0.0032 0.0021 197 1.2057 -0.5 -0.9563047559630354 -0.2923717047227368 1.0071807484567903e-05 4.392517361111111e-06 0 5258 1
30.664 0.144 92.9 0.0054 0.0032 109 1.9215 -0.5 -0.32556815445715664 0.9455185755993168 2.9175001929012344e-05 9.948767361111111e-06 1 5264 1
30.661 0.048 80.2 0.0055 0.0045 230 1.9215 -0.5 -0.6427876096865396 -0.7660444431189779 2.9914822530864205e-05 2.020003086419753e-05 1 5265 1
30.668 -0.425 96.4 0.0039 0.0028 249 1.9215 -0.5 -0.3583679495453007 -0.9335804264972016 1.4961853780864198e-05 7.964938271604938e-06 1 5269 1
30.677 -0.167 90.9 0.003 0.0019 158 1.9215 -0.5 -0.9271838545667873 0.37460659341591224 8.735308641975311e-06 3.531267361111111e-06 1 5272 1
30.69 0.002 91.7 0.0031 0.0029 144 1.9215 -0.5 -0.8090169943749473 0.5877852522924732 9.46416859567901e-06 8.580017361111112e-06 1 5277 1
30.68 -0.036 89.4 0.0064 0.005 153 3.7795 -0.5 -0.8910065241883678 0.45399049973954686 4.035778549382717e-05 2.505558641975309e-05 0 5278 1
30.691 -0.312 101.7 0.002 0.0012 268 1.9215 0.5 -0.034899496702500754 -0.9993908270190958 4.011118827160494e-06 1.4035667438271604e-06 1 5281 1
30.697 -0.066 89.7 0.0063 0.0049 152 3.7842 -0.5 -0.882947592858927 0.4694715627858907 3.930593364197531e-05 2.447500771604938e-05 0 5285 1
30.702 -0.286 101.1 0.0023 0.0012 132 1.9215 0.5 -0.6691306063588582 0.7431448254773942 5.2390123456790125e-06 1.483659336419753e-06 1 5286 1
30.707 0.111 93.0 0.0051 0.0036 101 1.9215 -0.5 -0.1908089953765448 0.981627183447664 2.6080881558641984e-05 1.2770696373456791e-05 1 5287 1
30.714 -0.311 101.2 0.0066 0.0047 239 1.9215 0.5 -0.5150380749100545 -0.8571673007021121 4.401953896604938e-05 2.2536118827160492e-05 1 5289 1
30.715 0.143 91.6 0.0045 0.0031 93 1.9215 -0.5 -0.05233595624294384 0.9986295347545738 2.0576304012345674e-05 9.852623456790124e-06 1 5290 1
30.717 0.193 85.7 0.0048 0.0028 132 1.9215 -0.5 -0.6691306063588582 0.7431448254773942 2.316015625e-05 8.10667438271605e-06 1 5291 1
30.721 -0.086 93.4 0.0052 0.0039 96 3.4239 -0.5 -0.10452846326765333 0.9945218953682734 2.679500192901235e-05 1.5220835262345678e-05 0 5293 1
30.744 0.11 92.2 0.0071 0.0047 198 1.8226 -0.5 -0.9510565162951536 -0.3090169943749473 4.9820069444444445e-05 2.2220748456790123e-05 0 5297 1
30.744 0.004 88.6 0.0102 0.0054 149 2.8046 -0.5 -0.8571673007021121 0.5150380749100544 0.00010463585069444447 2.9430625e-05 0 5298 1
30.757 -0.029 94.6 0.0052 0.0024 195 1.9215 -0.5 -0.9659258262890683 -0.2588190451025208 2.705444637345679e-05 5.7933815586419744e-06 1 5302 1
30.763 -0.803 78.7 0.0024 0.0017 202 1.9215 -0.5 -0.9271838545667874 -0.374606593415912 5.6670447530864195e-06 3.0092611882716053e-06 1 5303 1
30.773 -0.799 78.4 0.0036 0.0014 268 1.9215 -0.5 -0.034899496702500754 -0.9993908270190958 1.2770696373456791e-05 1.9174556327160497e-06 1 5304 1
30.774 -0.093 94.3 0.0047 0.0036 257 1.9215 -0.5 -0.22495105434386528 -0.9743700647852351 2.247023341049383e-05 1.2681512345679013e-05 1 5307 1
30.793 -0.118 94.0 0.0049 0.0026 99 1.9215 -0.5 -0.1564344650402308 0.9876883405951378 2.4064475308641975e-05 6.6807889660493825e-06 1 5316 1
30.816 -0.026 94.5 0.0039 0.0025 212 1.9215 -0.5 -0.8480480961564261 -0.5299192642332048 1.4918906249999997e-05 6.166944444444443e-06 1 5318 1
30.812 -0.112 93.5 0.0046 0.0032 264 1.9215 -0.5 -0.10452846326765423 -0.9945218953682733 2.071514081790124e-05 1.048140625e-05 1 5320 1
30.828 0.204 98.1 0.0032 0.0028 225 1.168 0.5 -0.7071067811865477 -0.7071067811865475 9.966298225308642e-06 7.863350694444446e-06 0 5325 1
30.816 0.129 38.2 0.0073 0.0052 127 1.9215 0.5 -0.601815023152048 0.798635510047293 5.3879677854938274e-05 2.6924567901234565e-05 1 5327 1
30.838 0.118 37.9 0.0049 0.0028 130 1.9215 0.5 -0.6427876096865393 0.7660444431189781 2.3955586419753086e-05 7.608402777777776e-06 1 5329 1
30.848 -0.017 93.3 0.005 0.0037 126 1.9215 -0.5 -0.587785252292473 0.8090169943749475 2.4750625e-05 1.3813611111111112e-05 1 5330 1
30.842 0.178 96.6 0.0059 0.0039 120 1.4882 -0.5 -0.4999999999999998 0.8660254037844388 3.440148341049382e-05 1.5166697530864197e-05 0 5331 1
30.847 0.341 96.9 0.0054 0.0041 155 1.9215 -0.5 -0.9063077870366499 0.4226182617406995 2.9370378086419755e-05 1.6616946373456792e-05 1 5332 1
30.857 0.146 37.7 0.0054 0.0036 186 1.9215 0.5 -0.9945218953682733 -0.10452846326765348 2.8771304012345676e-05 1.3312363040123456e-05 1 5337 1
30.862 -0.043 94.8 0.0037 0.003 102 1.9215 -0.5 -0.20791169081775934 0.9781476007338057 1.3648919753086422e-05 9.268641975308644e-06 1 5340 1
30.866 0.115 39.6 0.0041 0.0037 157 3.4121 0.5 -0.9205048534524404 0.39073112848927377 1.7130401234567903e-05 1.3875625e-05 0 5341 1
30.871 -0.128 102.2 0.0046 0.0034 248 1.9215 -0.5 -0.3746065934159123 -0.9271838545667873 2.1454909336419753e-05 1.1325094521604938e-05 1 5342 1
30.874 -0.019 93.8 0.0026 0.0019 116 1.9215 -0.5 -0.4383711467890775 0.8987940462991669 6.993086419753087e-06 3.56265625e-06 1 5343 1
30.879 -0.094 101.1 0.0046 0.0026 151 1.9215 -0.5 -0.8746197071393957 0.48480962024633717 2.1172779706790127e-05 6.832415123456791e-06 1 5344 1
30.897 0.424 80.0 0.003 0.002 248 1.9215 -0.5 -0.3746065934159123 -0.9271838545667873 9.133827160493829e-06 3.99444637345679e-06 1 5351 1
30.906 -0.156 103.2 0.0043 0.0024 216 1.9215 -0.5 -0.8090169943749475 -0.587785252292473 1.821629822530864e-05 5.5225e-06 1 5352 1
30.915 0.72 50.7 0.003 0.0025 166 0.8666 -0.5 -0.9702957262759965 0.24192189559966773 9.234845679012344e-06 6.139382716049383e-06 0 5360 1
30.924 0.097 95.3 0.0057 0.0034 135 2.0275 -0.5 -0.7071067811865475 0.7071067811865476 3.233185956790123e-05 1.1825956790123456e-05 0 5361 1
30.946 0.158 101.6 0.0028 0.0021 251 1.9215 -0.5 -0.32556815445715664 -0.9455185755993168 7.639081790123456e-06 4.580788966049383e-06 1 5369 1
30.976 -0.14 77.9 0.006 0.0051 173 1.5848 -0.5 -0.992546151641322 0.12186934340514755 3.5933364197530854e-05 2.5586736111111118e-05 0 5378 1
30.984 0.33 79.1 0.0045 0.0022 202 1.9215 -0.5 -0.9271838545667874 -0.374606593415912 1.9975933641975307e-05 4.730624999999999e-06 1 5381 1
30.995 0.12 100.1 0.0052 0.0026 203 1.9215 -0.5 -0.9205048534524404 -0.39073112848927355 2.6953402777777786e-05 6.516674382716048e-06 1 5382 1
31.013 -0.002 74.5 0.0038 0.003 246 1.9215 -0.5 -0.4067366430758009 -0.9135454576426006 1.4418896604938272e-05 8.983341049382713e-06 1 5390 1
31.025 -0.112 76.9 0.0062 0.0025 145 1.2575 -0.5 -0.8191520442889917 0.5735764363510464 3.811347415123457e-05 6.340603780864197e-06 0 5393 1
31.059 -0.536 98.9 0.0022 0.0017 139 1.9215 -0.5 -0.754709580222772 0.6560590289905073 4.938271604938272e-06 2.8476562499999998e-06 1 5406 1
31.082 0.463 31.2 0.0051 0.0043 258 1.9215 0.5 -0.20791169081775895 -0.9781476007338057 2.5657038966049383e-05 1.8180748456790125e-05 1 5412 1
31.119 -0.198 101.2 0.0046 0.0035 103 1.9215 0.5 -0.22495105434386503 0.9743700647852352 2.1377779706790125e-05 1.2133611111111109e-05 1 5424 1
31.134 0.305 104.7 0.0032 0.0015 183 1.9215 0.5 -0.9986295347545738 -0.052335956242944 1.0098271604938271e-05 2.155187114197531e-06 1 5428 1
31.141 -0.195 100.7 0.0042 0.0034 219 1.9215 0.5 -0.7771459614569711 -0.6293203910498373 1.7257100694444442e-05 1.1297067901234569e-05 1 5430 1
31.147 0.159 109.6 0.0037 0.0028 179 1.9215 -0.5 -0.9998476951563913 0.017452406437283435 1.353626736111111e-05 8.11458526234568e-06 1 5432 1
31.149 0.265 103.2 0.0047 0.0033 119 1.9215 0.5 -0.48480962024633695 0.8746197071393959 2.175185956790123e-05 1.0571529706790122e-05 1 5434 1
31.152 -0.152 41.7 0.006 0.0036 195 1.9215 0.5 -0.9659258262890683 -0.2588190451025208 3.6200277777777775e-05 1.2840277777777779e-05 1 5435 1
31.207 0.096 108.1 0.0052 0.0026 105 1.3187 -0.5 -0.25881904510252063 0.9659258262890683 2.693898341049382e-05 6.666437114197531e-06 0 5445 1
31.229 0.025 75.5 0.0041 0.0029 152 1.6178 -0.5 -0.882947592858927 0.4694715627858907 1.6503906250000002e-05 8.409999999999999e-06 0 5447 1
31.253 -0.152 23.7 0.004 0.0033 181 1.9215 -0.5 -0.9998476951563913 -0.017452406437283192 1.614477044753086e-05 1.0662038966049384e-05 1 5454 1
31.28 0.067 107.0 0.0067 0.0061 123 3.5487 -0.5 -0.5446390350150271 0.838670567945424 4.4370401234567906e-05 3.704074845679012e-05 0 5468 1
31.32 -0.441 13.7 0.0046 0.0034 100 4.1445 -0.5 -0.1736481776669303 0.984807753012208 2.0867131558641973e-05 1.1334444444444442e-05 0 5478 1
31.325 0.076 103.7 0.0088 0.0039 260 1.1421 -0.5 -0.17364817766693033 -0.984807753012208 7.775810378086422e-05 1.5372934027777778e-05 0 5479 1
31.349 -0.252 87.8 0.0023 0.0016 236 1.0997 0.5 -0.5591929034707473 -0.8290375725550414 5.175624999999998e-06 2.5422530864197536e-06 0 5483 1
31.358 -0.267 87.8 0.0033 0.002 206 1.9215 0.5 -0.8987940462991669 -0.43837114678907746 1.1101853780864196e-05 3.878711419753086e-06 1 5485 1
31.361 0.304 96.5 0.0025 0.0017 147 1.9215 -0.5 -0.8386705679454242 0.5446390350150269 6.098155864197532e-06 2.7777777777777775e-06 1 5488 1
31.382 0.315 95.8 0.0038 0.003 111 1.9215 -0.5 -0.35836794954530027 0.9335804264972017 1.4822499999999997e-05 9.100277777777777e-06 1 5490 1
31.395 -0.264 87.1 0.0054 0.004 120 3.212 0.5 -0.4999999999999998 0.8660254037844388 2.908504822530864e-05 1.622299382716049e-05 0 5495 1
31.434 -0.103 89.6 0.0019 0.0015 139 1.0903 -0.5 -0.754709580222772 0.6560590289905073 3.474081790123457e-06 2.2333641975308645e-06 0 5503 1
31.472 -0.343 91.7 0.0044 0.0034 114 2.6515 0.5 -0.40673664307580026 0.9135454576426009 1.903140625e-05 1.1654637345679011e-05 0 5506 1
31.579 0.079 96.3 0.0057 0.0051 152 2.7457 -0.5 -0.882947592858927 0.4694715627858907 3.2569214891975314e-05 2.612345679012345e-05 0 5514 1
31.585 -0.203 43.0 0.0063 0.0039 114 1.9215 0.5 -0.40673664307580026 0.9135454576426009 3.986519290123457e-05 1.555864197530864e-05 1 5522 1
31.612 0.142 96.7 0.0071 0.0035 156 2.1288 -0.5 -0.913545457642601 0.40673664307580004 5.100340277777778e-05 1.206597415123457e-05 0 5534 1
31.654 -0.44 80.4 0.0047 0.0027 236 1.9215 -0.5 -0.5591929034707473 -0.8290375725550414 2.1868613040123454e-05 7.418057484567901e-06 1 5541 1
31.675 -0.49 80.0 0.0033 0.0026 118 1.9215 -0.5 -0.46947156278589053 0.8829475928589271 1.1037160493827163e-05 6.993086419753087e-06 1 5549 1
31.695 -0.544 95.5 0.0032 0.0017 149 1.9215 -0.5 -0.8571673007021121 0.5150380749100544 1.042751736111111e-05 2.908919753086419e-06 1 5553 1
31.699 -0.495 79.5 0.0038 0.0028 186 0.9278 -0.5 -0.9945218953682733 -0.10452846326765348 1.4072918595679015e-05 7.847779706790126e-06 0 5555 1
31.723 -0.486 79.9 0.0041 0.0032 174 1.9215 -0.5 -0.9945218953682734 0.1045284632676533 1.700416859567901e-05 1.0526419753086419e-05 1 5557 1
31.791 -0.271 104.2 0.0071 0.0031 227 0.8595 0.5 -0.6819983600624986 -0.7313537016191705 5.048891975308641e-05 9.722270447530864e-06 0 5572 1
31.868 -0.395 70.0 0.0033 0.003 141 0.8477 -0.5 -0.7771459614569709 0.6293203910498374 1.1027934027777778e-05 9.06679012345679e-06 0 5585 1
31.903 0.342 98.4 0.0036 0.0034 230 1.0079 -0.5 -0.6427876096865396 -0.7660444431189779 1.2860192901234568e-05 1.1297067901234569e-05 0 5592 1
31.9 -0.509 71.4 0.0032 0.0016 190 0.5157 -0.5 -0.9848077530122081 -0.17364817766693003 1.0018983410493827e-05 2.480625e-06 0 5593 1
31.914 -0.513 71.4 0.0029 0.0014 144 1.9215 -0.5 -0.8090169943749473 0.5877852522924732 8.1225e-06 2.038549382716049e-06 1 5594 1
31.916 0.085 96.7 0.0062 0.0019 182 1.9215 -0.5 -0.9993908270190958 -0.03489949670250089 3.869876736111111e-05 3.7754648919753084e-06 1 5601 1
31.941 0.076 96.2 0.0055 0.0036 96 0.9419 -0.5 -0.10452846326765333 0.9945218953682734 3.044893711419752e-05 1.3050156250000001e-05 0 5602 1
31.967 0.067 95.9 0.0052 0.0036 238 3.763 -0.5 -0.529919264233205 -0.8480480961564258 2.705444637345679e-05 1.2731020447530864e-05 0 5604 1
32.009 -0.506 71.6 0.0043 0.0038 219 0.7936 -0.5 -0.7771459614569711 -0.6293203910498373 1.881390625e-05 1.4705094521604936e-05 0 5610 1
32.012 0.065 94.2 0.007 0.0047 172 2.1217 -0.5 -0.9902680687415703 0.13917310096006574 4.83218074845679e-05 2.1738906249999998e-05 0 5612 1
32.017 -0.321 70.8 0.0032 0.0019 161 1.9215 -0.5 -0.9455185755993168 0.3255681544571566 1.0151304012345681e-05 3.552177854938272e-06 1 5613 1
32.026 -0.217 72.3 0.0047 0.0034 239 1.9215 -0.5 -0.5150380749100545 -0.8571673007021121 2.2181483410493824e-05 1.1740140817901235e-05 1 5614 1
32.04 -0.33 70.8 0.0049 0.0022 213 0.6664 -0.5 -0.838670567945424 -0.5446390350150271 2.402361304012346e-05 4.9074556327160495e-06 0 5616 1
32.043 0.058 95.4 0.0055 0.0036 151 2.7928 -0.5 -0.8746197071393957 0.48480962024633717 2.9854081790123464e-05 1.3170850694444442e-05 0 5618 1
