GLON GLAT VLSR a b pa d_VLSR p_far cos_pa sin_pa aa bb Dist_lit KDA f_avg ID in_grs
18.1500 -0.3100 52.5300 0.0283 0.0117 168 4.7500 -0.5 -0.9777832367586061 0.20961856290382208 0.0008027777777777777 0.00013611111111111107 4.2 N 0 U18.15-0.28 1
18.3000 -0.3900 32.8500 0.0133 0.0117 45 2.7700 -0.5 0.7071067811865476 0.7071067811865475 0.0001777777777777778 0.00013611111111111107 2.9 N 0 U18.30-0.39 1
18.6500 -0.0600 45.5600 0.0150 0.0100 169 2.3500 0.5 -0.980614658546613 0.19594614424251797 0.000225 0.0001 12.5 F 0 U18.66-0.06 1
19.0800 -0.2900 64.8800 0.0233 0.0133 168 5.2000 -0.5 -0.9766722783341679 0.21473532716706317 0.0005444444444444443 0.0001777777777777778 4.6 N 0 U19.07-0.27 1
19.4800 0.1600 22.1100 0.0183 0.0117 82 3.4500 0.5 0.14608302856241165 0.9892723329629883 0.00033611111111111114 0.00013611111111111107 14.4 F 0 U19.49+0.14 1
19.6000 -0.9000 34.8600 0.0133 0.0133 90 3.8400 0.5 6.123233995736766e-17 1.0 0.0001777777777777778 0.0001777777777777778 12.9 F 0 U19.60-0.90 1
19.6100 -0.2400 42.6000 0.0283 0.0083 79 5.9800 0.5 0.19080899537654492 0.981627183447664 0.0008027777777777777 6.944444444444444e-05 12.7 F 0 U19.61-0.24 1
19.7000 -0.1300 57.3000 0.0133 0.0067 180 2.6700 0.5 -1.0 1.2246467991473532e-16 0.0001777777777777778 4.444444444444445e-05 11.9 F 0 U19.68-0.13 1
20.0800 -0.1400 42.4900 0.0100 0.0083 180 4.7600 0.5 -1.0 1.2246467991473532e-16 0.0001 6.944444444444444e-05 12.6 F 0 U20.08-0.14 1
21.4200 -0.5400 54.3700 0.0150 0.0117 180 3.6500 -0.5 -1.0 1.2246467991473532e-16 0.000225 0.00013611111111111107 4.7 N 0 U21.42-0.54 1
21.8700 0.0100 22.5900 0.0133 0.0083 96 4.5400 0.5 -0.10452846326765333 0.9945218953682734 0.0001777777777777778 6.944444444444444e-05 13.7 F 0 U21.87+0.01 1
23.4200 -0.2300 103.8900 0.0167 0.0133 167 5.2400 -0.5 -0.9751493543055633 0.22154849761946727 0.0002777777777777778 0.0001777777777777778 6.0 N 0 U23.43-0.21 1
23.4300 -0.1800 99.7600 0.0183 0.0133 121 4.7100 -0.5 -0.5165333288666417 0.8562670846003283 0.00033611111111111114 0.0001777777777777778 5.9 N 0 U23.46-0.20 1
23.7100 0.1700 112.9900 0.0483 0.0200 2 3.4500 -0.5 0.9993283937786562 0.03664370870655621 0.002336111111111111 0.0004 6.1 N 0 U23.71+0.17 1
23.7200 -0.1900 68.8400 0.0250 0.0067 168 3.8100 0.5 -0.9785089851017784 0.20620418539662969 0.0006250000000000001 4.444444444444445e-05 10.7 F 0 U23.71-0.20 1
23.8700 -0.1200 75.9500 0.0167 0.0100 157 5.9800 0.5 -0.9198214973217377 0.39233711660356135 0.0002777777777777778 0.0001 10.8 F 0 U23.87-0.12 1
23.9700 0.1500 80.9000 0.0350 0.0150 156 5.4500 -0.5 -0.913545457642601 0.40673664307580004 0.0012250000000000002 0.000225 5.0 N 0 U23.96+0.15 1
24.4900 -0.0400 110.2600 0.0100 0.0100 180 4.8100 0.5 -1.0 1.2246467991473532e-16 0.0001 0.0001 9.1 F 0 U24.50-0.04 1
